OECD Americas,April 2017,Net Electricity Production,Geothermal,1854.791,GWh
OECD Americas,April 2017,Net Electricity Production,Solar,6950.4671,GWh
OECD Americas,April 2017,Net Electricity Production,Other Renewables,0,GWh
OECD Americas,April 2017,Net Electricity Production,Not Specified,510.9113,GWh
OECD Americas,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",115834.4871,GWh
OECD Americas,April 2017,Total Imports,Electricity,7052.7939,GWh
OECD Americas,April 2017,Total Exports,Electricity,7199.5668,GWh
OECD Americas,April 2017,Used for pumped storage,Electricity,2000.8233,GWh
OECD Americas,April 2017,Distribution Losses,Electricity,23886.475,GWh
OECD Americas,April 2017,Final Consumption (Calculated),Electricity,360069.2193,GWh
OECD Americas,April 2017,Net Electricity Production,Wind,29514.5122,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Electricity,139912.6247,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Nuclear,14542.6273,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Hydro,11552.2657,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Total Combustible Fuels,102908.7075,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",52410.2658,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Oil and Petroleum Products,5189.0511,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Natural Gas,41970.1906,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Combustible Renewables,2097.7216,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Other Combustible Non-Renewables,1241.4783,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Geothermal,843.3426,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Solar,6439.8612,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Other Renewables,40.7888,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Not Specified,1856.0996,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",22702.912,GWh
OECD Asia Oceania,April 2017,Total Imports,Electricity,0,GWh
OECD Asia Oceania,April 2017,Total Exports,Electricity,0,GWh
OECD Asia Oceania,April 2017,Used for pumped storage,Electricity,1333.5768,GWh
OECD Asia Oceania,April 2017,Distribution Losses,Electricity,5425.7219,GWh
OECD Asia Oceania,April 2017,Final Consumption (Calculated),Electricity,133153.3261,GWh
OECD Asia Oceania,April 2017,Net Electricity Production,Wind,1729.015,GWh
OECD Europe,April 2017,Net Electricity Production,Electricity,274928.2255,GWh
OECD Europe,April 2017,Net Electricity Production,Nuclear,63988.7044,GWh
OECD Europe,April 2017,Net Electricity Production,Hydro,45013.9555,GWh
OECD Europe,April 2017,Net Electricity Production,Total Combustible Fuels,123208.1928,GWh
OECD Europe,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",51314.6764,GWh
OECD Europe,April 2017,Net Electricity Production,Oil and Petroleum Products,3513.2802,GWh
OECD Europe,April 2017,Net Electricity Production,Natural Gas,51858.0037,GWh
OECD Europe,April 2017,Net Electricity Production,Combustible Renewables,14534.2778,GWh
OECD Europe,April 2017,Net Electricity Production,Other Combustible Non-Renewables,1987.9547,GWh
OECD Europe,April 2017,Net Electricity Production,Geothermal,1314.925,GWh
OECD Europe,April 2017,Net Electricity Production,Solar,12701.1114,GWh
OECD Europe,April 2017,Net Electricity Production,Other Renewables,43.2925,GWh
OECD Europe,April 2017,Net Electricity Production,Not Specified,589.8481,GWh
OECD Europe,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",101675.7579,GWh
OECD Europe,April 2017,Total Imports,Electricity,34204.7789,GWh
OECD Europe,April 2017,Total Exports,Electricity,33679.2703,GWh
OECD Europe,April 2017,Used for pumped storage,Electricity,3801.947,GWh
OECD Europe,April 2017,Distribution Losses,Electricity,18555.549,GWh
OECD Europe,April 2017,Final Consumption (Calculated),Electricity,253096.2381,GWh
OECD Europe,April 2017,Net Electricity Production,Wind,28068.1956,GWh
OECD Total,April 2017,Net Electricity Production,Electricity,800944.1205,GWh
OECD Total,April 2017,Net Electricity Production,Nuclear,143200.7277,GWh
OECD Total,April 2017,Net Electricity Production,Hydro,127264.6733,GWh
OECD Total,April 2017,Net Electricity Production,Total Combustible Fuels,438021.6613,GWh
OECD Total,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",197475.0292,GWh
OECD Total,April 2017,Net Electricity Production,Oil and Petroleum Products,13947.5456,GWh
OECD Total,April 2017,Net Electricity Production,Natural Gas,199194.1721,GWh
OECD Total,April 2017,Net Electricity Production,Combustible Renewables,23448.2642,GWh
OECD Total,April 2017,Net Electricity Production,Other Combustible Non-Renewables,3956.6502,GWh
OECD Total,April 2017,Net Electricity Production,Geothermal,4013.0586,GWh
OECD Total,April 2017,Net Electricity Production,Solar,26091.4194,GWh
OECD Total,April 2017,Net Electricity Production,Other Renewables,84.0813,GWh
OECD Total,April 2017,Net Electricity Production,Not Specified,2956.8591,GWh
OECD Total,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",240213.1367,GWh
OECD Total,April 2017,Total Imports,Electricity,41257.5728,GWh
OECD Total,April 2017,Total Exports,Electricity,40878.8372,GWh
OECD Total,April 2017,Used for pumped storage,Electricity,7136.3471,GWh
OECD Total,April 2017,Distribution Losses,Electricity,47867.7459,GWh
OECD Total,April 2017,Final Consumption (Calculated),Electricity,746318.7631,GWh
OECD Total,April 2017,Net Electricity Production,Wind,59311.7228,GWh
IEA Total,April 2017,Net Electricity Production,Electricity,785247.5989,GWh
IEA Total,April 2017,Net Electricity Production,Nuclear,142727.9737,GWh
IEA Total,April 2017,Net Electricity Production,Hydro,119397.6685,GWh
IEA Total,April 2017,Net Electricity Production,Total Combustible Fuels,431672.1807,GWh
IEA Total,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",194559.6292,GWh
IEA Total,April 2017,Net Electricity Production,Oil and Petroleum Products,13703.6668,GWh
IEA Total,April 2017,Net Electricity Production,Natural Gas,196695.7399,GWh
IEA Total,April 2017,Net Electricity Production,Combustible Renewables,22756.8074,GWh
IEA Total,April 2017,Net Electricity Production,Other Combustible Non-Renewables,3956.3372,GWh
IEA Total,April 2017,Net Electricity Production,Geothermal,3598.0993,GWh
IEA Total,April 2017,Net Electricity Production,Solar,25781.0707,GWh
IEA Total,April 2017,Net Electricity Production,Other Renewables,84.0813,GWh
IEA Total,April 2017,Net Electricity Production,Not Specified,2956.8591,GWh
IEA Total,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",230647.393,GWh
IEA Total,April 2017,Total Imports,Electricity,40223.9537,GWh
IEA Total,April 2017,Total Exports,Electricity,39713.5391,GWh
IEA Total,April 2017,Used for pumped storage,Electricity,7111.6571,GWh
IEA Total,April 2017,Distribution Losses,Electricity,46983.3187,GWh
IEA Total,April 2017,Final Consumption (Calculated),Electricity,731663.0378,GWh
IEA Total,April 2017,Net Electricity Production,Wind,59029.7487,GWh
Argentina,April 2017,Net Electricity Production,Electricity,10197.063,GWh
Argentina,April 2017,Net Electricity Production,Nuclear,244.192,GWh
Argentina,April 2017,Net Electricity Production,Hydro,2149.589,GWh
Argentina,April 2017,Net Electricity Production,Total Combustible Fuels,7756.606,GWh
Argentina,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",276.379,GWh
Argentina,April 2017,Net Electricity Production,Oil and Petroleum Products,902.217,GWh
Argentina,April 2017,Net Electricity Production,Natural Gas,6520.064,GWh
Argentina,April 2017,Net Electricity Production,Combustible Renewables,57.947,GWh
Argentina,April 2017,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Argentina,April 2017,Net Electricity Production,Geothermal,0,GWh
Argentina,April 2017,Net Electricity Production,Solar,1.077,GWh
Argentina,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2254.211,GWh
Argentina,April 2017,Net Electricity Production,Wind,45.599,GWh
Brazil,April 2017,Net Electricity Production,Electricity,46637.8141,GWh
Brazil,April 2017,Net Electricity Production,Nuclear,1347.216,GWh
Brazil,April 2017,Net Electricity Production,Hydro,31214.4602,GWh
Brazil,April 2017,Net Electricity Production,Total Combustible Fuels,11520.2184,GWh
Brazil,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",1638.8206,GWh
Brazil,April 2017,Net Electricity Production,Oil and Petroleum Products,645.169,GWh
Brazil,April 2017,Net Electricity Production,Natural Gas,5488.3376,GWh
Brazil,April 2017,Net Electricity Production,Combustible Renewables,3554.5636,GWh
Brazil,April 2017,Net Electricity Production,Other Combustible Non-Renewables,193.3276,GWh
Brazil,April 2017,Net Electricity Production,Geothermal,0,GWh
Brazil,April 2017,Net Electricity Production,Solar,2.574,GWh
Brazil,April 2017,Net Electricity Production,Other Renewables,0,GWh
Brazil,April 2017,Net Electricity Production,Not Specified,0,GWh
Brazil,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",37324.9432,GWh
Brazil,April 2017,Net Electricity Production,Wind,2553.3454,GWh
Bulgaria,April 2017,Net Electricity Production,Electricity,3169.5282,GWh
Bulgaria,April 2017,Net Electricity Production,Nuclear,1155.6551,GWh
Bulgaria,April 2017,Net Electricity Production,Hydro,305.3301,GWh
Bulgaria,April 2017,Net Electricity Production,Total Combustible Fuels,1439.8206,GWh
Bulgaria,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",1251.6612,GWh
Bulgaria,April 2017,Net Electricity Production,Oil and Petroleum Products,24.7258,GWh
Bulgaria,April 2017,Net Electricity Production,Natural Gas,133.3913,GWh
Bulgaria,April 2017,Net Electricity Production,Combustible Renewables,30.0422,GWh
Bulgaria,April 2017,Net Electricity Production,Solar,153.5873,GWh
Bulgaria,April 2017,Net Electricity Production,Not Specified,3.5227,GWh
Bulgaria,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",600.5721,GWh
Bulgaria,April 2017,Total Imports,Electricity,385.144,GWh
Bulgaria,April 2017,Total Exports,Electricity,752.5122,GWh
Bulgaria,April 2017,Used for pumped storage,Electricity,96.53,GWh
Bulgaria,April 2017,Distribution Losses,Electricity,248.8865,GWh
Bulgaria,April 2017,Final Consumption (Calculated),Electricity,2456.7435,GWh
Bulgaria,April 2017,Net Electricity Production,Wind,111.6126,GWh
People's Republic of China,April 2017,Net Electricity Production,Electricity,486526.3406,GWh
People's Republic of China,April 2017,Net Electricity Production,Nuclear,19041.3297,GWh
People's Republic of China,April 2017,Net Electricity Production,Hydro,79202.9718,GWh
People's Republic of China,April 2017,Net Electricity Production,Total Combustible Fuels,349064.7384,GWh
People's Republic of China,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",328511.5931,GWh
People's Republic of China,April 2017,Net Electricity Production,Oil and Petroleum Products,709.7618,GWh
People's Republic of China,April 2017,Net Electricity Production,Natural Gas,13168.2164,GWh
People's Republic of China,April 2017,Net Electricity Production,Combustible Renewables,5712.4815,GWh
People's Republic of China,April 2017,Net Electricity Production,Other Combustible Non-Renewables,962.6855,GWh
People's Republic of China,April 2017,Net Electricity Production,Geothermal,9.3919,GWh
People's Republic of China,April 2017,Net Electricity Production,Solar,12012.215,GWh
People's Republic of China,April 2017,Net Electricity Production,Other Renewables,0.8814,GWh
People's Republic of China,April 2017,Net Electricity Production,Not Specified,0,GWh
People's Republic of China,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",124132.7541,GWh
People's Republic of China,April 2017,Net Electricity Production,Wind,27194.8124,GWh
Croatia,April 2017,Net Electricity Production,Electricity,839.6792,GWh
Croatia,April 2017,Net Electricity Production,Hydro,373.6549,GWh
Croatia,April 2017,Net Electricity Production,Total Combustible Fuels,355.798,GWh
Croatia,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",170.0526,GWh
Croatia,April 2017,Net Electricity Production,Oil and Petroleum Products,8.4654,GWh
Croatia,April 2017,Net Electricity Production,Natural Gas,139.6058,GWh
Croatia,April 2017,Net Electricity Production,Combustible Renewables,37.6741,GWh
Croatia,April 2017,Net Electricity Production,Solar,7.6514,GWh
Croatia,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",521.5552,GWh
Croatia,April 2017,Total Imports,Electricity,1026.9916,GWh
Croatia,April 2017,Total Exports,Electricity,486.5512,GWh
Croatia,April 2017,Used for pumped storage,Electricity,21.3886,GWh
Croatia,April 2017,Distribution Losses,Electricity,130.7281,GWh
Croatia,April 2017,Final Consumption (Calculated),Electricity,1228.0027,GWh
Croatia,April 2017,Net Electricity Production,Wind,102.5749,GWh
Cyprus,April 2017,Net Electricity Production,Electricity,304.8094,GWh
Cyprus,April 2017,Net Electricity Production,Total Combustible Fuels,271.169,GWh
Cyprus,April 2017,Net Electricity Production,Oil and Petroleum Products,266.7793,GWh
Cyprus,April 2017,Net Electricity Production,Combustible Renewables,4.3897,GWh
Cyprus,April 2017,Net Electricity Production,Solar,12.283,GWh
Cyprus,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",38.03,GWh
Cyprus,April 2017,Distribution Losses,Electricity,14.5654,GWh
Cyprus,April 2017,Final Consumption (Calculated),Electricity,290.2439,GWh
Cyprus,April 2017,Net Electricity Production,Wind,21.3573,GWh
India,April 2017,Net Electricity Production,Electricity,120501.1616,GWh
India,April 2017,Net Electricity Production,Nuclear,3012.766,GWh
India,April 2017,Net Electricity Production,Hydro,11281.7239,GWh
India,April 2017,Net Electricity Production,Total Combustible Fuels,100724.9621,GWh
India,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",91819.2411,GWh
India,April 2017,Net Electricity Production,Oil and Petroleum Products,762.2124,GWh
India,April 2017,Net Electricity Production,Natural Gas,5523.851,GWh
India,April 2017,Net Electricity Production,Combustible Renewables,2554.4844,GWh
India,April 2017,Net Electricity Production,Other Combustible Non-Renewables,65.1733,GWh
India,April 2017,Net Electricity Production,Geothermal,0,GWh
India,April 2017,Net Electricity Production,Solar,1769.9639,GWh
India,April 2017,Net Electricity Production,Other Renewables,0,GWh
India,April 2017,Net Electricity Production,Not Specified,0,GWh
India,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",19317.9179,GWh
India,April 2017,Net Electricity Production,Wind,3711.7458,GWh
Malta,April 2017,Net Electricity Production,Electricity,103.331,GWh
Malta,April 2017,Net Electricity Production,Total Combustible Fuels,89.534,GWh
Malta,April 2017,Net Electricity Production,Oil and Petroleum Products,11.614,GWh
Malta,April 2017,Net Electricity Production,Natural Gas,77.334,GWh
Malta,April 2017,Net Electricity Production,Combustible Renewables,0.585,GWh
Malta,April 2017,Net Electricity Production,Solar,13.797,GWh
Malta,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",14.382,GWh
Malta,April 2017,Total Imports,Electricity,68.29,GWh
Malta,April 2017,Distribution Losses,Electricity,10.051,GWh
Malta,April 2017,Final Consumption (Calculated),Electricity,161.57,GWh
Montenegro,April 2017,Net Electricity Production,Electricity,133.814,GWh
Montenegro,April 2017,Net Electricity Production,Hydro,77.814,GWh
Montenegro,April 2017,Net Electricity Production,Total Combustible Fuels,56,GWh
Montenegro,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",56,GWh
Montenegro,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",77.814,GWh
Montenegro,April 2017,Total Imports,Electricity,114.3622,GWh
Montenegro,April 2017,Total Exports,Electricity,34.9407,GWh
Montenegro,April 2017,Distribution Losses,Electricity,33.3965,GWh
Montenegro,April 2017,Final Consumption (Calculated),Electricity,179.839,GWh
North Macedonia,April 2017,Net Electricity Production,Electricity,365.0999,GWh
North Macedonia,April 2017,Net Electricity Production,Hydro,98.1995,GWh
North Macedonia,April 2017,Net Electricity Production,Total Combustible Fuels,253.5373,GWh
North Macedonia,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",246.5939,GWh
North Macedonia,April 2017,Net Electricity Production,Oil and Petroleum Products,3.1868,GWh
North Macedonia,April 2017,Net Electricity Production,Combustible Renewables,3.7567,GWh
North Macedonia,April 2017,Net Electricity Production,Solar,2.4001,GWh
North Macedonia,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",115.3193,GWh
North Macedonia,April 2017,Total Imports,Electricity,205.0598,GWh
North Macedonia,April 2017,Total Exports,Electricity,25.5106,GWh
North Macedonia,April 2017,Distribution Losses,Electricity,59.647,GWh
North Macedonia,April 2017,Final Consumption (Calculated),Electricity,485.0022,GWh
North Macedonia,April 2017,Net Electricity Production,Wind,10.963,GWh
Romania,April 2017,Net Electricity Production,Electricity,4749.7706,GWh
Romania,April 2017,Net Electricity Production,Nuclear,936.7255,GWh
Romania,April 2017,Net Electricity Production,Hydro,1355.2872,GWh
Romania,April 2017,Net Electricity Production,Total Combustible Fuels,1570.9904,GWh
Romania,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",928.9394,GWh
Romania,April 2017,Net Electricity Production,Oil and Petroleum Products,9.3235,GWh
Romania,April 2017,Net Electricity Production,Natural Gas,602.2937,GWh
Romania,April 2017,Net Electricity Production,Combustible Renewables,30.4339,GWh
Romania,April 2017,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Romania,April 2017,Net Electricity Production,Geothermal,0,GWh
Romania,April 2017,Net Electricity Production,Solar,189.1706,GWh
Romania,April 2017,Net Electricity Production,Not Specified,0,GWh
Romania,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2272.4886,GWh
Romania,April 2017,Total Imports,Electricity,359.9074,GWh
Romania,April 2017,Total Exports,Electricity,724.0356,GWh
Romania,April 2017,Used for pumped storage,Electricity,43.0391,GWh
Romania,April 2017,Distribution Losses,Electricity,543.2658,GWh
Romania,April 2017,Final Consumption (Calculated),Electricity,3799.3375,GWh
Romania,April 2017,Net Electricity Production,Wind,697.5969,GWh
Serbia,April 2017,Net Electricity Production,Electricity,2649.723,GWh
Serbia,April 2017,Net Electricity Production,Hydro,903.088,GWh
Serbia,April 2017,Net Electricity Production,Total Combustible Fuels,1740.319,GWh
Serbia,April 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",1696.481,GWh
Serbia,April 2017,Net Electricity Production,Oil and Petroleum Products,3.077,GWh
Serbia,April 2017,Net Electricity Production,Natural Gas,35.12,GWh
Serbia,April 2017,Net Electricity Production,Combustible Renewables,5.308,GWh
Serbia,April 2017,Net Electricity Production,Other Combustible Non-Renewables,0.333,GWh
Serbia,April 2017,Net Electricity Production,Solar,1.314,GWh
Serbia,April 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",914.711,GWh
Serbia,April 2017,Total Imports,Electricity,553.524,GWh
Serbia,April 2017,Total Exports,Electricity,429.844,GWh
Serbia,April 2017,Used for pumped storage,Electricity,77.296,GWh
Serbia,April 2017,Distribution Losses,Electricity,379.498,GWh
Serbia,April 2017,Final Consumption (Calculated),Electricity,2316.608,GWh
Serbia,April 2017,Net Electricity Production,Wind,5.002,GWh
Australia,March 2017,Net Electricity Production,Electricity,21033.6388,GWh
Australia,March 2017,Net Electricity Production,Hydro,726.5864,GWh
Australia,March 2017,Net Electricity Production,Total Combustible Fuels,18569.6419,GWh
Australia,March 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",13158.0504,GWh
Australia,March 2017,Net Electricity Production,Oil and Petroleum Products,487.8538,GWh
Australia,March 2017,Net Electricity Production,Natural Gas,4667.6341,GWh
Australia,March 2017,Net Electricity Production,Combustible Renewables,256.1036,GWh
Australia,March 2017,Net Electricity Production,Geothermal,0.083,GWh
Australia,March 2017,Net Electricity Production,Solar,701.761,GWh
Australia,March 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2720.1005,GWh
Australia,March 2017,Used for pumped storage,Electricity,18.8283,GWh
Australia,March 2017,Distribution Losses,Electricity,868.2926,GWh
Australia,March 2017,Final Consumption (Calculated),Electricity,20146.5179,GWh
Australia,March 2017,Net Electricity Production,Wind,1035.6495,GWh
Austria,March 2017,Net Electricity Production,Electricity,5778.5436,GWh
Austria,March 2017,Net Electricity Production,Hydro,3230.0629,GWh
Austria,March 2017,Net Electricity Production,Total Combustible Fuels,1864.7318,GWh
Austria,March 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",350.4986,GWh
Austria,March 2017,Net Electricity Production,Oil and Petroleum Products,50.4644,GWh
Austria,March 2017,Net Electricity Production,Natural Gas,1007.0816,GWh
Austria,March 2017,Net Electricity Production,Combustible Renewables,406.8956,GWh
Austria,March 2017,Net Electricity Production,Other Combustible Non-Renewables,49.7916,GWh
Austria,March 2017,Net Electricity Production,Geothermal,0.0072,GWh
Austria,March 2017,Net Electricity Production,Solar,104.5276,GWh
Austria,March 2017,Net Electricity Production,Not Specified,0.9456,GWh
Austria,March 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4319.7618,GWh
Austria,March 2017,Total Imports,Electricity,2771.4924,GWh
Austria,March 2017,Total Exports,Electricity,1885.0226,GWh
Austria,March 2017,Used for pumped storage,Electricity,521.4329,GWh
Austria,March 2017,Distribution Losses,Electricity,292.7408,GWh
Austria,March 2017,Final Consumption (Calculated),Electricity,5850.8397,GWh
Austria,March 2017,Net Electricity Production,Wind,578.2685,GWh
Belgium,March 2017,Net Electricity Production,Electricity,7258.4145,GWh
Belgium,March 2017,Net Electricity Production,Nuclear,3479.598,GWh
Belgium,March 2017,Net Electricity Production,Hydro,144.0647,GWh
Belgium,March 2017,Net Electricity Production,Total Combustible Fuels,2612.9148,GWh
Belgium,March 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",203.6628,GWh
Belgium,March 2017,Net Electricity Production,Oil and Petroleum Products,17.4959,GWh
Belgium,March 2017,Net Electricity Production,Natural Gas,1831.8929,GWh
Belgium,March 2017,Net Electricity Production,Combustible Renewables,455.7472,GWh
Belgium,March 2017,Net Electricity Production,Other Combustible Non-Renewables,104.1161,GWh
Belgium,March 2017,Net Electricity Production,Solar,292.8495,GWh
Belgium,March 2017,Net Electricity Production,Not Specified,47.5461,GWh
Belgium,March 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1574.1029,GWh
Belgium,March 2017,Total Imports,Electricity,1171.9934,GWh
Belgium,March 2017,Total Exports,Electricity,684.6621,GWh
Belgium,March 2017,Used for pumped storage,Electricity,126.5229,GWh
Belgium,March 2017,Distribution Losses,Electricity,338.2571,GWh
Belgium,March 2017,Final Consumption (Calculated),Electricity,7280.9658,GWh
Belgium,March 2017,Net Electricity Production,Wind,681.4415,GWh
Canada,March 2017,Net Electricity Production,Electricity,59928.8053,GWh
Canada,March 2017,Net Electricity Production,Nuclear,7782.5414,GWh
Canada,March 2017,Net Electricity Production,Hydro,37764.8854,GWh
Canada,March 2017,Net Electricity Production,Total Combustible Fuels,11076.2538,GWh
Canada,March 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",5036.7101,GWh
Canada,March 2017,Net Electricity Production,Oil and Petroleum Products,475.3131,GWh
Canada,March 2017,Net Electricity Production,Natural Gas,4545.9778,GWh
Canada,March 2017,Net Electricity Production,Combustible Renewables,1007.9454,GWh
Canada,March 2017,Net Electricity Production,Other Combustible Non-Renewables,10.3074,GWh
Canada,March 2017,Net Electricity Production,Solar,289.0624,GWh
Canada,March 2017,Net Electricity Production,Other Renewables,0.4331,GWh
Canada,March 2017,Net Electricity Production,Not Specified,16.9167,GWh
Canada,March 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",42061.0388,GWh
Canada,March 2017,Total Imports,Electricity,1229.9693,GWh
Canada,March 2017,Total Exports,Electricity,6054.1009,GWh
Canada,March 2017,Used for pumped storage,Electricity,20.2959,GWh
Canada,March 2017,Distribution Losses,Electricity,3350.1092,GWh
Canada,March 2017,Final Consumption (Calculated),Electricity,51734.2687,GWh
Canada,March 2017,Net Electricity Production,Wind,2998.7125,GWh
Chile,March 2017,Net Electricity Production,Electricity,6442.4787,GWh
Chile,March 2017,Net Electricity Production,Hydro,1218.4594,GWh
Chile,March 2017,Net Electricity Production,Total Combustible Fuels,4654.8325,GWh
Chile,March 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",2429.8606,GWh
Chile,March 2017,Net Electricity Production,Oil and Petroleum Products,159.4371,GWh
Chile,March 2017,Net Electricity Production,Natural Gas,1528.2462,GWh
Chile,March 2017,Net Electricity Production,Combustible Renewables,537.2887,GWh
Chile,March 2017,Net Electricity Production,Geothermal,0.003,GWh
Chile,March 2017,Net Electricity Production,Solar,316.626,GWh
Chile,March 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2324.9349,GWh
Chile,March 2017,Total Exports,Electricity,2.5824,GWh
Chile,March 2017,Distribution Losses,Electricity,336.2954,GWh
Chile,March 2017,Final Consumption (Calculated),Electricity,6103.6009,GWh
Chile,March 2017,Net Electricity Production,Wind,252.5579,GWh
Colombia,March 2017,Net Electricity Production,Electricity,6363.1065,GWh
Colombia,March 2017,Net Electricity Production,Hydro,4769.7494,GWh
Colombia,March 2017,Net Electricity Production,Total Combustible Fuels,1593.3571,GWh
Colombia,March 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",342.8831,GWh
Colombia,March 2017,Net Electricity Production,Oil and Petroleum Products,187.1993,GWh
Colombia,March 2017,Net Electricity Production,Natural Gas,947.31,GWh
Colombia,March 2017,Net Electricity Production,Combustible Renewables,115.9647,GWh
Colombia,March 2017,Net Electricity Production,Solar,0,GWh
Colombia,March 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4885.7142,GWh
Colombia,March 2017,Total Imports,Electricity,33.172,GWh
Colombia,March 2017,Total Exports,Electricity,0.029,GWh
Colombia,March 2017,Distribution Losses,Electricity,519.4706,GWh
Colombia,March 2017,Final Consumption (Calculated),Electricity,5876.7789,GWh
Czech Republic,March 2017,Net Electricity Production,Electricity,7281.6563,GWh
Czech Republic,March 2017,Net Electricity Production,Nuclear,2308.1277,GWh
Czech Republic,March 2017,Net Electricity Production,Hydro,339.7407,GWh
Czech Republic,March 2017,Net Electricity Production,Total Combustible Fuels,4369.2408,GWh
Czech Republic,March 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",3711.2867,GWh
Czech Republic,March 2017,Net Electricity Production,Oil and Petroleum Products,13.894,GWh
Czech Republic,March 2017,Net Electricity Production,Natural Gas,242.5183,GWh
Czech Republic,March 2017,Net Electricity Production,Combustible Renewables,393.6074,GWh
Czech Republic,March 2017,Net Electricity Production,Other Combustible Non-Renewables,7.9345,GWh
Czech Republic,March 2017,Net Electricity Production,Solar,200.6821,GWh
Czech Republic,March 2017,Net Electricity Production,Not Specified,8.1693,GWh
Czech Republic,March 2017,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",989.7259,GWh
Czech Republic,March 2017,Total Imports,Electricity,1143.7164,GWh
Czech Republic,March 2017,Total Exports,Electricity,2492.9478,GWh
Czech Republic,March 2017,Used for pumped storage,Electricity,143.957,GWh
Czech Republic,March 2017,Distribution Losses,Electricity,375.3465,GWh
Czech Republic,March 2017,Final Consumption (Calculated),Electricity,5413.1214,GWh
Czech Republic,March 2017,Net Electricity Production,Wind,55.6957,GWh
Denmark,March 2017,Net Electricity Production,Electricity,3123.082,GWh
Denmark,March 2017,Net Electricity Production,Hydro,1.87,GWh
Denmark,March 2017,Net Electricity Production,Total Combustible Fuels,1806.684,GWh
